file_name,x1,x2,y1,y2,inference_mask,inference_acc,bbox_area
20210526_165204_1401_3.jpg,884,1214,42,266,0,0.3379,73920
20210526_182313_4352_3.jpg,6,43,8,53,0,0.9566,1665
20210526_182313_4352_3.jpg,8,21,3,25,0,0.4695,286
20210526_170716_2759_1.jpg,564,1250,22,527,1,0.2849,346430
20210526_170716_2759_1.jpg,575,722,654,755,0,0.1328,14847
20210526_182313_5296_3.jpg,8,45,11,51,0,0.9929,1480
20210526_182313_2598_1.jpg,5,33,13,45,0,0.4292,896
20210618_151458_3044_1.jpg,1020,1238,17,159,0,0.2612,30956
20210618_151458_3044_1.jpg,1254,1636,0,117,0,0.1678,44694
20210618_151458_3044_1.jpg,1266,1357,184,287,0,0.1008,9373
20210526_182313_1398_3.jpg,129,281,0,123,0,0.2194,18696
20210526_182313_1398_3.jpg,633,833,119,356,0,0.182,47400
20210618_151458_4284_1.jpg,0,616,93,711,1,0.298,380688
20210618_151458_4284_1.jpg,921,1119,21,181,0,0.1907,31680
20210618_151458_4284_1.jpg,1036,1155,31,153,0,0.1206,14518
20210526_182313_12301_3.jpg,79,178,21,122,0,0.4898,9999
20210526_182313_11269_1.jpg,11,36,4,55,0,0.1956,1275
20210526_182313_11269_1.jpg,6,29,3,35,0,0.9856,736
20210526_182313_1278_3.jpg,6,53,12,65,0,0.996,2491
20210526_182313_5376_3.jpg,16,54,11,56,0,0.9796,1710
20210614_154716_2707_1.jpg,1479,1557,10,79,0,0.124,5382
20210526_182313_2478_1.jpg,8,38,11,50,0,0.1918,1170
20210614_154716_4425_3.jpg,1312,1642,223,398,0,0.5898,57750
20210614_154716_4425_3.jpg,1203,1649,154,481,0,0.1918,145842
20210614_154716_4425_3.jpg,165,279,0,55,0,0.1094,6270
20210526_163653_467_1.jpg,20,76,16,96,0,0.211,4480
20210526_163653_467_1.jpg,50,78,0,80,0,0.2504,2240
20210526_163653_467_1.jpg,29,67,2,79,0,0.1257,2926
20210526_182313_2133_3.jpg,11,44,9,50,0,0.6887,1353
20210526_165204_9594_3.jpg,814,1210,31,267,0,0.124,93456
20210526_165204_9594_3.jpg,658,1025,72,515,0,0.105,162581
20210614_154716_15604_3.jpg,1671,1914,372,514,1,0.2739,34506
20210614_154716_15604_3.jpg,125,254,2,74,0,0.2657,9288
20210614_154716_15604_3.jpg,173,279,0,52,0,0.1655,5512
20210526_170716_1206_1.jpg,7,50,11,66,0,0.216,2365
20210526_170716_1206_1.jpg,17,71,5,90,0,0.9485,4590
20210526_182313_2703_3.jpg,5,52,15,63,0,0.948,2256
20210526_182313_11254_1.jpg,2,24,7,51,0,0.7078,968
20210526_182313_11254_1.jpg,21,41,2,38,0,0.1647,720
20210526_182313_11254_1.jpg,10,36,11,50,0,0.1456,1014
20210614_154716_13351_3.jpg,1662,1898,377,512,1,0.4388,31860
20210614_154716_13351_3.jpg,94,202,159,242,1,0.1433,8964
20210526_165204_1372_1.jpg,1496,1765,7,130,0,0.4502,33087
20210526_182313_1488_3.jpg,221,356,1,145,0,0.1364,19440
20210526_182313_4951_3.jpg,8,47,20,56,0,0.9036,1404
20210526_182313_4112_3.jpg,4,44,14,51,0,0.8874,1480
20210526_163653_2923_1.jpg,4,43,15,77,0,0.6069,2418
20210526_163653_2923_1.jpg,0,32,3,38,0,0.6241,1120
20210526_163653_2923_1.jpg,0,21,0,24,0,0.1081,504
20210526_182313_4157_3.jpg,5,46,13,50,0,0.8741,1517
20210526_170716_2234_1.jpg,1784,1909,0,64,0,0.6438,8000
20210526_170716_2234_1.jpg,1386,1715,5,147,0,0.1489,46718
20210526_182313_13078_1.jpg,11,44,9,54,0,0.1185,1485
20210526_182313_13078_1.jpg,7,48,8,82,0,0.9974,3034
20210526_182313_4112_1.jpg,726,1718,0,850,0,0.2253,843200
20210526_182313_4951_1.jpg,0,67,8,91,0,0.4971,5561
20210526_182313_4951_1.jpg,5,49,24,101,0,0.5084,3388
20210526_182313_4951_1.jpg,59,106,48,114,0,0.5691,3102
20210526_182313_4951_1.jpg,73,104,55,95,0,0.1374,1240
20210526_182313_12755_1.jpg,3,39,15,83,0,0.5778,2448
20210526_165204_1372_3.jpg,844,1240,37,264,0,0.1601,89892
20210526_170716_1206_3.jpg,880,1189,44,209,1,0.1724,50985
20210614_154716_15604_1.jpg,5,31,7,51,0,0.9746,1144
20210614_154716_15604_1.jpg,12,37,1,28,0,0.1186,675
20210614_154716_15604_1.jpg,2,24,1,28,1,0.5509,594
20210614_154716_15604_1.jpg,25,51,0,23,0,0.1015,598
20210614_154716_15604_1.jpg,9,31,20,65,0,0.252,990
20210614_154716_15604_1.jpg,16,46,17,62,0,0.1146,1350
20210614_154716_13351_1.jpg,5,80,0,58,0,0.2793,4350
20210614_154716_13351_1.jpg,1539,1883,77,522,1,0.2098,153080
20210614_154716_13351_1.jpg,1117,1540,620,963,0,0.1729,145089
20210614_154716_13351_1.jpg,156,264,115,218,0,0.1022,11124
20210614_154716_17004_3.jpg,888,1025,5,176,0,0.1024,23427
20210526_182313_1818_3.jpg,10,44,15,54,0,0.8817,1326
20210614_154716_4370_1.jpg,4,32,5,30,0,0.878,700
20210526_163653_2573_1.jpg,2,35,5,53,0,0.9784,1584
20210526_163653_2573_1.jpg,8,38,10,55,0,0.3404,1350
20210614_154716_4425_1.jpg,2,46,10,50,0,0.3108,1760
20210614_154716_2707_3.jpg,0,99,148,308,1,0.1175,15840
20210526_182313_5376_1.jpg,774,1747,0,822,0,0.2638,799806
20210526_182313_5600_3.jpg,274,357,0,43,0,0.1359,3569
20210526_182313_5645_3.jpg,168,267,14,104,0,0.1903,8910
20210526_182313_5645_3.jpg,264,351,0,41,0,0.155,3567
20210526_182313_1278_1.jpg,8,44,21,78,0,0.5187,2052
20210526_182313_12301_1.jpg,0,25,10,48,0,0.1239,950
20210618_151458_4284_3.jpg,1553,1743,19,155,0,0.7557,25840
20210618_151458_4284_3.jpg,1668,1875,40,197,0,0.4773,32499
20210618_151458_4284_3.jpg,1476,1673,29,147,0,0.151,23246
20210618_151458_4284_3.jpg,1054,1317,54,181,0,0.1222,33401
20210618_151458_4284_3.jpg,24,262,13,155,0,0.1144,33796
20210526_182313_1398_1.jpg,1781,1840,176,266,0,0.1033,5310
20210614_154716_2740_1.jpg,1565,1848,124,360,0,0.2084,66788
20210614_154716_2740_1.jpg,1589,1681,328,432,0,0.1576,9568
20210618_151458_3044_3.jpg,1678,1887,47,198,0,0.4324,31559
20210618_151458_3044_3.jpg,1516,1738,25,159,0,0.318,29748
20210618_151458_3044_3.jpg,1062,1332,55,186,0,0.235,35370
20210618_151458_3044_3.jpg,49,291,2,135,0,0.1268,32186
20210526_182313_2598_3.jpg,15,35,12,41,0,0.2389,580
20210526_182313_2598_3.jpg,8,44,13,55,0,0.9256,1512
20210526_163653_2938_1.jpg,0,31,4,40,0,0.4646,1116
20210526_163653_2938_1.jpg,22,79,33,147,0,0.5236,6498
20210526_163653_2938_1.jpg,46,104,29,146,0,0.1414,6786
20210526_182313_4352_1.jpg,730,1727,4,837,0,0.1039,830501
20210526_165204_1401_1.jpg,1482,1833,0,113,0,0.5649,39663
20210526_165204_1401_1.jpg,565,1371,1,832,1,0.1269,669786
20210614_154716_11711_3.jpg,1,25,10,44,0,0.9282,816
20210618_151458_11293_1.jpg,0,710,21,796,1,0.4697,550250
20210618_151458_11293_1.jpg,1032,1389,14,184,0,0.103,60690
20210618_151458_11293_1.jpg,1155,1543,0,105,0,0.1018,40740
20210526_165204_1700_1.jpg,378,1370,0,402,0,0.1235,398784
20210526_182313_2718_3.jpg,698,743,195,259,0,0.1255,2880
20210618_151458_7370_1.jpg,1070,1374,9,138,0,0.6923,39216
20210618_151458_7370_1.jpg,1038,1235,31,162,0,0.1596,25807
20210614_154716_15559_1.jpg,1,27,1,36,0,0.3787,910
20210614_154716_6147_1.jpg,2,31,5,47,0,0.3474,1218
20210526_170716_1769_1.jpg,1392,1648,0,116,0,0.45,29696
20210526_170716_1769_1.jpg,1610,1786,0,96,0,0.4078,16896
20210526_170716_1769_1.jpg,1764,1920,0,128,1,0.1075,19968
20210526_182313_4562_1.jpg,735,1674,0,854,0,0.2207,801906
20210614_154716_4403_3.jpg,882,938,202,248,0,0.4819,2576
20210526_182313_470_1.jpg,3,77,0,74,0,0.1456,5476
20210618_151458_7832_1.jpg,27,103,16,114,1,0.463,7448
20210526_182313_5480_3.jpg,7,43,15,51,0,0.8571,1296
20210526_182313_4741_3.jpg,722,881,64,208,0,0.2489,22896
20210526_170716_1754_1.jpg,1763,1920,0,109,1,0.4255,17113
20210526_170716_1754_1.jpg,1669,1770,294,387,0,0.2264,9393
20210526_182313_5390_3.jpg,645,833,139,364,0,0.1699,42300
20210526_165204_9609_1.jpg,468,619,722,874,0,0.117,22952
20210526_182313_978_3.jpg,9,46,6,49,0,0.8691,1591
20210526_182313_1263_3.jpg,1,49,13,63,0,0.9039,2400
20210526_182313_2913_3.jpg,655,827,122,343,0,0.1468,38012
20210526_182313_2913_3.jpg,692,738,201,268,0,0.1014,3082
20210618_151458_7460_1.jpg,1024,1386,4,119,0,0.562,41630
20210618_151458_7460_1.jpg,887,1308,13,168,0,0.1197,65255
20210526_182313_5405_3.jpg,635,818,137,357,0,0.3903,40260
20210526_182313_2463_1.jpg,8,31,19,56,0,0.1056,851
20210614_154716_13644_1.jpg,3,83,0,64,0,0.507,5120
20210614_154716_13644_1.jpg,106,204,300,379,0,0.2108,7742
20210526_182313_2253_1.jpg,744,1493,0,597,0,0.1412,447153
20210614_154716_5354_1.jpg,17,55,23,74,0,0.4036,1938
20210614_154716_5354_1.jpg,4,48,6,60,0,0.1022,2376
20210618_151458_7250_1.jpg,1060,1390,10,130,0,0.2759,39600
20210618_151458_7250_1.jpg,828,1170,2,183,0,0.1654,61902
20210614_154716_6284_3.jpg,1738,1849,37,165,0,0.3943,14208
20210614_154716_6284_3.jpg,0,305,89,417,0,0.1823,100040
20210526_182313_4442_1.jpg,1455,1646,346,543,0,0.1027,37627
20210618_151458_17235_3.jpg,1551,1715,13,143,0,0.7748,21320
20210618_151458_17235_3.jpg,1686,1879,39,196,0,0.6058,30301
20210618_151458_17235_3.jpg,1616,1795,20,154,0,0.4857,23986
20210618_151458_17235_3.jpg,1109,1368,68,198,0,0.3143,33670
20210618_151458_17235_3.jpg,613,1092,7,152,0,0.3134,69455
20210618_151458_17235_3.jpg,927,1139,0,141,0,0.1374,29892
20210618_151458_1329_1.jpg,18,65,7,113,0,0.1673,4982
20210618_151458_1329_1.jpg,6,54,27,124,0,0.2457,4656
20210526_182313_1383_3.jpg,637,823,140,364,0,0.1932,41664
20210526_182313_1383_3.jpg,0,208,0,170,1,0.1644,35360
20210618_151458_7991_3.jpg,1663,1879,43,205,0,0.5371,34992
20210618_151458_7991_3.jpg,1553,1744,18,154,0,0.4175,25976
20210618_151458_7991_3.jpg,1465,1667,27,150,0,0.187,24846
20210526_182313_3033_1.jpg,7,33,16,50,0,0.1025,884
20210526_165204_7216_3.jpg,888,1199,37,226,0,0.331,58779
20210614_154716_15619_1.jpg,2,28,34,74,0,0.6514,1040
20210614_154716_15619_1.jpg,1,33,2,36,0,0.5191,1088
20210614_154716_15619_1.jpg,0,23,0,23,0,0.1628,529
20210614_154716_15619_1.jpg,18,57,0,35,1,0.1024,1365
20210614_154716_15619_1.jpg,4,33,13,51,0,0.3096,1102
20210614_154716_15619_1.jpg,27,43,18,44,0,0.1045,416
20210614_154716_15619_1.jpg,0,33,1,26,0,0.9036,825
20210618_151458_7030_1.jpg,904,1182,12,134,0,0.216,33916
20210618_151458_7030_1.jpg,1032,1362,0,127,0,0.2123,41910
20210526_182313_4816_3.jpg,658,816,134,338,0,0.1303,32232
20210526_182313_3377_1.jpg,6,96,11,120,0,0.925,9810
20210526_182313_3377_1.jpg,32,107,20,106,0,0.3515,6450
20210526_182313_3332_1.jpg,16,52,11,60,1,0.6207,1764
20210526_182313_3332_1.jpg,19,46,19,66,1,0.242,1269
20210526_182313_4622_1.jpg,1293,1465,336,515,0,0.1135,30788
20210614_154716_4392_3.jpg,1814,1910,57,190,1,0.1106,12768
20210526_163653_1813_1.jpg,0,26,9,76,0,0.1374,1742
20210526_182313_5311_3.jpg,5,33,21,50,0,0.4174,812
20210526_182313_5311_3.jpg,1,30,8,41,0,0.1493,957
20210526_182313_11622_1.jpg,4,42,12,58,0,0.1389,1748
20210526_182313_2928_1.jpg,734,1727,0,835,0,0.1268,829155
20210614_154716_2762_3.jpg,44,166,156,264,0,0.1573,13176
20210614_154716_2762_3.jpg,164,280,2,78,0,0.1111,8816
20210526_170716_260_3.jpg,0,42,588,653,0,0.1345,2730
20210526_170716_260_3.jpg,871,1169,52,216,0,0.1115,48872
20210526_182313_4891_1.jpg,23,40,9,47,0,0.168,646
20210526_182313_4891_1.jpg,2,20,18,54,0,0.1629,648
20210526_182313_4891_1.jpg,3,39,1,36,0,0.4259,1260
20210526_182313_4097_1.jpg,700,1696,0,875,0,0.1953,871500
20210614_154716_4480_1.jpg,115,190,1,76,0,0.1912,5625
20210614_154716_4480_1.jpg,151,378,62,233,0,0.1085,38817
20210526_182313_4936_3.jpg,152,260,0,122,0,0.1414,13176
20210526_170716_671_3.jpg,886,1194,55,225,0,0.197,52360
20210614_154716_16181_3.jpg,54,61,26,44,0,0.1394,126
20210614_154716_16181_3.jpg,2,47,20,65,0,0.1025,2025
20210526_163653_4753_1.jpg,1438,1745,0,120,0,0.1349,36840
20210526_182313_3917_3.jpg,2,39,19,49,0,0.8705,1110
20210614_154716_16978_1.jpg,0,28,1,34,0,0.8834,924
20210618_151458_3059_3.jpg,1597,1797,16,168,0,0.5459,30400
20210618_151458_3059_3.jpg,1675,1880,32,200,0,0.4116,34440
20210618_151458_3059_3.jpg,1484,1661,19,149,0,0.2204,23010
20210618_151458_3059_3.jpg,49,260,15,142,0,0.1505,26797
20210618_151458_3059_3.jpg,1044,1354,41,177,0,0.128,42160
20210614_154716_6360_3.jpg,0,338,98,473,0,0.1232,126750
20210618_151458_6914_3.jpg,1540,1721,17,150,0,0.617,24073
20210618_151458_6914_3.jpg,1658,1883,44,197,0,0.3566,34425
20210618_151458_6914_3.jpg,551,1034,6,151,0,0.2518,70035
20210618_151458_6914_3.jpg,38,295,4,128,0,0.1253,31868
20210526_182313_3467_1.jpg,682,1633,0,857,0,0.1118,815007
20210614_154716_2718_1.jpg,0,30,0,33,0,0.9961,990
20210618_151458_4299_3.jpg,1543,1743,19,155,0,0.2783,27200
20210618_151458_4299_3.jpg,1078,1327,53,178,0,0.1462,31125
20210618_151458_4299_3.jpg,16,257,20,174,0,0.1142,37114
20210618_151458_4299_3.jpg,522,1039,8,152,0,0.1029,74448
20210614_154716_12419_1.jpg,1603,1828,59,333,0,0.6001,61650
20210614_154716_12419_1.jpg,1636,1920,118,542,1,0.1161,120416
20210618_151458_309_3.jpg,1518,1755,19,165,0,0.8825,34602
20210618_151458_309_3.jpg,1644,1864,40,201,0,0.3362,35420
20210618_151458_309_3.jpg,1051,1368,57,202,0,0.2025,45965
20210618_151458_309_3.jpg,1261,1474,181,300,0,0.1813,25347
20210618_151458_309_3.jpg,42,280,11,114,0,0.1645,24514
20210618_151458_309_3.jpg,519,1051,6,156,0,0.1393,79800
20210526_182313_1473_3.jpg,692,734,199,258,0,0.1277,2478
20210526_182313_11683_1.jpg,23,112,36,130,0,0.1326,8366
20210618_151458_7235_1.jpg,1082,1379,10,129,0,0.1484,35343
20210618_151458_7235_1.jpg,898,945,712,775,0,0.1324,2961
20210618_151458_7235_1.jpg,0,618,122,701,1,0.109,357822
20210526_182313_4726_1.jpg,741,1773,0,797,0,0.1213,822504
20210618_151458_7518_1.jpg,1064,1419,8,120,0,0.3876,39760
20210526_182313_2028_3.jpg,655,832,128,363,0,0.1428,41595
20210526_170716_2069_3.jpg,1639,1781,28,169,0,0.1915,20022
20210526_170716_2069_3.jpg,1585,1737,5,139,0,0.1392,20368
20210618_151458_8186_3.jpg,1688,1883,36,203,0,0.5574,32565
20210618_151458_8186_3.jpg,1202,1392,5,133,0,0.2768,24320
20210618_151458_8186_3.jpg,45,295,4,129,0,0.2012,31250
20210618_151458_8186_3.jpg,1131,1323,36,180,0,0.1033,27648
20210618_151458_8186_3.jpg,1580,1795,266,372,0,0.1028,22790
20210618_151458_8186_3.jpg,1063,1277,139,291,0,0.1018,32528
20210526_163653_2166_1.jpg,2,28,21,54,0,0.6406,858
20210526_163653_2166_1.jpg,48,57,27,62,0,0.1037,315
20210614_154716_6158_3.jpg,11,196,131,315,1,0.2143,34040
20210614_154716_6158_3.jpg,0,299,29,345,1,0.1283,94484
20210526_182313_4427_1.jpg,836,1712,0,641,1,0.1091,561516
20210614_154716_15030_1.jpg,4,84,0,57,0,0.4285,4560
20210618_151458_8021_1.jpg,2,596,26,670,1,0.2468,382536
20210618_151458_8021_1.jpg,1057,1386,9,122,0,0.2006,37177
20210618_151458_8021_1.jpg,1756,1920,382,767,0,0.1341,63140
20210614_154716_15075_1.jpg,1509,1809,108,347,0,0.3551,71700
20210618_151458_17250_3.jpg,1580,1736,15,146,0,0.7531,20436
20210618_151458_17250_3.jpg,1670,1873,39,200,0,0.6189,32683
20210618_151458_17250_3.jpg,1049,1411,47,231,0,0.5773,66608
20210618_151458_17250_3.jpg,538,1086,9,163,0,0.3999,84392
20210618_151458_17250_3.jpg,1468,1663,28,153,0,0.246,24375
20210618_151458_17250_3.jpg,1599,1700,21,103,0,0.1255,8282
20210614_154716_2850_3.jpg,1141,1274,217,303,0,0.2614,11438
20210614_154716_2850_3.jpg,12,115,0,66,0,0.1825,6798
20210614_154716_2850_3.jpg,1764,1868,277,366,0,0.1076,9256
20210526_182313_12508_1.jpg,6,74,12,84,0,0.2271,4896
20210526_170716_2174_3.jpg,838,1236,45,281,0,0.1884,93928
20210526_163653_1587_3.jpg,482,974,155,702,0,0.1484,269124
20210614_154716_5376_3.jpg,12,346,50,479,0,0.2209,143286
20210526_165204_7485_1.jpg,1799,1909,1,68,0,0.3612,7370
20210526_165204_7485_1.jpg,930,1169,172,301,0,0.2273,30831
20210526_182313_1593_3.jpg,1501,1587,102,213,0,0.1429,9546
20210614_154716_2784_1.jpg,9,50,6,48,0,0.8904,1722
20210526_163653_10156_1.jpg,552,858,9,155,0,0.142,44676
20210526_163653_10156_1.jpg,1339,1719,4,147,0,0.1381,54340
20210614_154716_15544_1.jpg,2,30,2,33,0,0.7546,868
20210614_154716_15544_1.jpg,4,27,4,34,0,0.9978,690
20210526_170716_1146_3.jpg,11,41,17,50,0,0.3428,990
20210614_154716_8680_3.jpg,0,254,60,432,0,0.3015,94488
20210614_154716_8680_3.jpg,1472,1627,341,421,0,0.2048,12400
20210526_170716_2189_3.jpg,882,1193,56,218,1,0.2071,50382
20210618_151458_8066_3.jpg,1533,1692,17,150,0,0.2749,21147
20210618_151458_8066_3.jpg,1693,1884,45,199,0,0.179,29414
20210618_151458_8066_3.jpg,1465,1632,13,141,0,0.1223,21376
20210526_165204_4982_3.jpg,859,1215,35,260,0,0.3372,80100
20210614_154716_2817_1.jpg,18,43,0,25,0,0.5747,625
20210618_151458_17034_3.jpg,1555,1712,16,141,0,0.7129,19625
20210618_151458_17034_3.jpg,1017,1388,33,201,0,0.4849,62328
20210618_151458_17034_3.jpg,1682,1882,41,201,0,0.3133,32000
20210618_151458_17034_3.jpg,1625,1816,30,165,0,0.237,25785
20210618_151458_17034_3.jpg,1471,1656,13,145,0,0.2052,24420
20210618_151458_17034_3.jpg,45,307,2,121,0,0.1722,31178
20210614_154716_12395_1.jpg,219,335,73,168,0,0.2153,11020
20210526_182313_3782_1.jpg,6,37,8,39,0,0.6552,961
20210526_165204_8820_3.jpg,829,1224,31,251,0,0.1695,86900
20210526_182313_5071_3.jpg,644,807,141,345,0,0.1211,33252
20210614_154716_3400_1.jpg,1532,1840,136,346,0,0.1415,64680
20210526_165204_2122_1.jpg,1775,1918,0,65,0,0.2199,9295
20210614_154716_12094_1.jpg,1257,1342,450,538,0,0.2273,7480
20210614_154716_12094_1.jpg,1113,1365,0,102,0,0.1778,25704
20210614_154716_12094_1.jpg,1796,1917,160,283,0,0.1052,14883
20210526_165204_1685_1.jpg,1775,1909,0,68,0,0.5301,9112
20210526_165204_1685_1.jpg,414,1326,0,576,1,0.1279,525312
20210614_154716_12189_1.jpg,1543,1876,71,392,1,0.4239,106893
20210614_154716_12189_1.jpg,1795,1895,177,292,0,0.3066,11500
20210614_154716_6299_3.jpg,153,298,12,81,0,0.2614,10005
20210614_154716_6299_3.jpg,1742,1823,47,134,0,0.1325,7047
20210614_154716_6299_3.jpg,25,214,125,314,1,0.1005,35721
20210526_165204_7288_1.jpg,1775,1907,0,63,0,0.7548,8316
20210526_165204_7288_1.jpg,1553,1777,3,108,0,0.495,23520
20210618_151458_8202_3.jpg,1519,1718,19,147,0,0.7786,25472
20210618_151458_8202_3.jpg,974,1246,0,105,0,0.3194,28560
20210618_151458_8202_3.jpg,52,299,0,126,0,0.1539,31122
20210618_151458_8202_3.jpg,1090,1355,42,188,0,0.1051,38690
20210526_163653_2633_1.jpg,21,71,27,99,0,0.4188,3600
20210526_163653_2633_1.jpg,8,42,27,78,0,0.5906,1734
20210526_163653_2633_1.jpg,22,84,13,79,0,0.1656,4092
20210614_154716_11696_1.jpg,1543,1617,6,81,0,0.6997,5550
20210614_154716_11696_1.jpg,1703,1881,19,190,0,0.1399,30438
20210614_154716_11696_1.jpg,804,961,8,63,0,0.1386,8635
20210614_154716_11696_1.jpg,1655,1861,140,276,0,0.1163,28016
20210614_154716_12174_1.jpg,1802,1901,166,268,0,0.2632,10098
20210614_154716_12174_1.jpg,9,108,164,272,0,0.1455,10692
20210526_182313_5191_1.jpg,3,35,7,50,0,0.3468,1376
20210614_154716_11696_3.jpg,4,106,162,249,0,0.2422,8874
20210614_154716_11696_3.jpg,601,908,199,426,0,0.2024,69689
20210614_154716_11696_3.jpg,17,144,145,286,1,0.1421,17907
20210614_154716_6299_1.jpg,0,20,0,19,0,0.505,380
20210614_154716_12189_3.jpg,12,63,0,37,1,0.3051,1887
20210614_154716_12189_3.jpg,7,59,14,64,0,0.1967,2600
20210614_154716_12189_3.jpg,3,53,12,53,0,0.6506,2050
20210614_154716_2828_1.jpg,5,40,19,57,0,0.5801,1330
20210614_154716_2828_1.jpg,27,57,0,35,0,0.154,1050
20210526_163653_2633_3.jpg,697,880,70,216,0,0.1048,26718
20210526_182313_10606_3.jpg,3,53,7,71,0,0.9708,3200
20210618_151458_8202_1.jpg,1041,1406,9,118,0,0.3089,39785
20210618_151458_8202_1.jpg,0,601,86,721,1,0.1302,381635
20210526_165204_7288_3.jpg,848,1242,41,268,0,0.294,89438
20210526_170716_2054_1.jpg,14,44,4,41,0,0.5683,1110
20210526_170716_2054_1.jpg,3,22,17,49,0,0.2609,608
20210526_182313_12800_1.jpg,8,48,3,73,0,0.3529,2800
20210526_182313_3662_3.jpg,3,48,14,49,0,0.9621,1575
20210526_165204_2122_3.jpg,646,980,127,645,0,0.1265,173012
20210526_165204_2122_3.jpg,847,1201,42,273,0,0.1157,81774
20210526_182313_11997_1.jpg,3,25,5,61,0,0.6194,1232
20210526_165204_1685_3.jpg,1794,1868,171,249,0,0.7755,5772
20210526_165204_1685_3.jpg,1603,1766,126,303,0,0.4509,28851
20210526_165204_1685_3.jpg,930,1128,383,632,0,0.305,49302
20210526_182313_5071_1.jpg,1,57,4,66,0,0.9935,3472
20210618_151458_17034_1.jpg,903,1701,73,768,0,0.1895,554610
