file_name,x1,x2,y1,y2,inference_mask,inference_acc,bbox_area
20210618_151458_11293_1.jpg,1032,1389,14,184,0,0.103,60690
20210618_151458_11293_1.jpg,1155,1543,0,105,0,0.1018,40740
20210526_165204_1700_1.jpg,378,1370,0,402,0,0.1235,398784
20210526_182313_2718_3.jpg,686,750,186,259,1,0.4205,4672
20210526_182313_2718_3.jpg,644,822,150,355,0,0.1004,36490
20210618_151458_7370_1.jpg,1070,1374,9,138,0,0.6923,39216
20210618_151458_7370_1.jpg,1038,1235,31,162,0,0.1596,25807
20210614_154716_15559_1.jpg,1,27,1,36,0,0.3787,910
20210614_154716_6359_3.jpg,1701,1847,29,170,0,0.1398,20586
20210614_154716_6359_3.jpg,1101,1636,169,525,0,0.1056,190460
20210614_154716_6147_1.jpg,2,31,5,47,0,0.3474,1218
20210526_170716_1769_1.jpg,1385,1698,0,123,1,0.1251,38499
20210526_182313_4562_1.jpg,735,1674,0,854,0,0.2207,801906
20210614_154716_4403_3.jpg,837,1141,55,360,0,0.1089,92720
20210526_182313_470_1.jpg,599,688,279,390,0,0.3564,9879
20210618_151458_7832_1.jpg,215,358,185,336,0,0.2402,21593
20210618_151458_7832_1.jpg,400,507,518,608,0,0.1867,9630
20210618_151458_7832_1.jpg,214,309,153,252,0,0.114,9405
20210526_182313_5480_3.jpg,681,743,188,269,1,0.4378,5022
20210526_182313_4741_3.jpg,705,779,146,239,0,0.3292,6882
20210526_182313_4741_3.jpg,672,852,59,273,0,0.1671,38520
20210526_170716_1754_1.jpg,1763,1920,0,109,1,0.4255,17113
20210526_170716_1754_1.jpg,1669,1770,294,387,0,0.2264,9393
20210526_182313_5390_3.jpg,683,742,190,264,1,0.1408,4366
20210526_165204_9609_1.jpg,468,619,722,874,0,0.117,22952
20210526_182313_978_3.jpg,687,751,183,264,1,0.3127,5184
20210526_182313_978_3.jpg,646,815,161,368,0,0.2474,34983
20210526_182313_1263_3.jpg,716,772,175,244,0,0.803,3864
20210526_182313_1263_3.jpg,1681,1733,151,203,0,0.4352,2704
20210526_182313_1263_3.jpg,1492,1538,158,207,0,0.1037,2254
20210526_182313_2913_3.jpg,689,749,184,261,1,0.2639,4620
20210618_151458_7460_1.jpg,1024,1386,4,119,0,0.562,41630
20210618_151458_7460_1.jpg,887,1308,13,168,0,0.1197,65255
20210614_154716_2872_1.jpg,688,778,386,479,0,0.2542,8370
20210526_182313_5405_3.jpg,681,744,189,266,1,0.1772,4851
20210526_182313_2463_1.jpg,1570,1609,41,90,0,0.1916,1911
20210526_182313_2463_1.jpg,1553,1590,39,85,0,0.1373,1702
20210614_154716_13644_1.jpg,3,83,0,64,0,0.507,5120
20210614_154716_13644_1.jpg,106,204,300,379,0,0.2108,7742
20210526_182313_2253_1.jpg,744,1493,0,597,0,0.1412,447153
20210614_154716_5354_1.jpg,17,55,23,74,0,0.4036,1938
20210614_154716_5354_1.jpg,4,48,6,60,0,0.1022,2376
20210618_151458_7250_1.jpg,1060,1390,10,130,0,0.2759,39600
20210618_151458_7250_1.jpg,828,1170,2,183,0,0.1654,61902
20210614_154716_6284_3.jpg,1730,1852,35,179,0,0.1105,17568
20210526_182313_4442_1.jpg,1455,1646,346,543,0,0.1027,37627
20210526_163653_3475_3.jpg,1300,1423,790,875,0,0.1047,10455
20210618_151458_17235_3.jpg,1070,1416,20,204,0,0.2534,63664
20210618_151458_1329_1.jpg,1180,1269,112,230,0,0.3984,10502
20210618_151458_1329_1.jpg,633,751,16,169,0,0.1015,18054
20210526_182313_1383_3.jpg,672,737,183,263,1,0.4939,5200
20210526_182313_1383_3.jpg,275,354,0,34,0,0.1646,2686
20210618_151458_7991_3.jpg,1663,1879,43,205,0,0.5371,34992
20210618_151458_7991_3.jpg,1553,1744,18,154,0,0.4175,25976
20210618_151458_7991_3.jpg,1465,1667,27,150,0,0.187,24846
20210526_182313_3033_1.jpg,1701,1748,5,61,0,0.2022,2632
20210526_182313_3033_1.jpg,690,1538,0,447,1,0.1331,379056
20210526_182313_2268_3.jpg,668,755,194,288,0,0.2707,8178
20210526_182313_2268_3.jpg,682,735,190,258,1,0.152,3604
20210526_165204_7216_3.jpg,851,1247,36,283,0,0.3674,97812
20210614_154716_15619_1.jpg,1419,1461,315,368,0,0.5048,2226
20210614_154716_15619_1.jpg,1111,1166,344,402,0,0.2285,3190
20210618_151458_7030_1.jpg,904,1182,12,134,0,0.216,33916
20210618_151458_7030_1.jpg,1032,1362,0,127,0,0.2123,41910
20210526_182313_4816_3.jpg,681,741,187,263,1,0.1846,4560
20210526_182313_3992_3.jpg,677,741,192,266,1,0.2648,4736
20210526_182313_3377_1.jpg,750,837,406,496,0,0.8982,7830
20210526_182313_3377_1.jpg,415,522,384,507,0,0.8761,13161
20210526_182313_3377_1.jpg,770,883,410,538,0,0.5697,14464
20210526_182313_3332_1.jpg,1740,1779,109,153,0,0.6397,1716
20210526_182313_3332_1.jpg,1743,1786,119,180,0,0.2414,2623
20210526_182313_3332_1.jpg,1745,1825,114,215,1,0.1611,8080
20210526_182313_4622_1.jpg,1293,1465,336,515,0,0.1135,30788
20210614_154716_4392_3.jpg,1814,1910,57,190,1,0.1106,12768
20210526_163653_1813_1.jpg,1047,1116,285,378,0,0.1385,6417
20210526_182313_5311_3.jpg,680,742,189,270,1,0.2353,5022
20210526_182313_3872_3.jpg,676,737,191,263,1,0.6754,4392
20210526_182313_2388_3.jpg,687,756,180,259,0,0.4152,5451
20210526_182313_2388_3.jpg,628,710,282,369,0,0.2291,7134
20210526_182313_2388_3.jpg,641,759,245,366,0,0.1073,14278
20210526_182313_11622_1.jpg,1511,1570,75,144,0,0.6421,4071
20210526_182313_2928_1.jpg,734,1727,0,835,0,0.1268,829155
20210614_154716_2762_3.jpg,44,166,156,264,0,0.1573,13176
20210614_154716_2762_3.jpg,164,280,2,78,0,0.1111,8816
20210526_170716_260_3.jpg,0,42,588,653,0,0.1345,2730
20210526_170716_260_3.jpg,871,1169,52,216,0,0.1115,48872
20210526_182313_4891_1.jpg,1816,1859,37,82,0,0.1938,1935
20210526_182313_4097_1.jpg,700,1696,0,875,0,0.1953,871500
20210614_154716_4480_1.jpg,324,434,580,672,0,0.1323,10120
20210614_154716_4480_1.jpg,311,438,534,644,0,0.1152,13970
20210526_182313_4936_3.jpg,131,204,2,78,0,0.1139,5548
20210526_182313_1713_3.jpg,683,760,187,270,0,0.2709,6391
20210526_182313_1713_3.jpg,497,580,367,476,0,0.104,9047
20210526_170716_671_3.jpg,886,1194,55,225,0,0.197,52360
20210614_154716_16181_3.jpg,1141,1366,276,442,0,0.113,37350
20210526_163653_4753_1.jpg,676,1457,28,749,1,0.4053,563101
20210526_182313_3917_3.jpg,682,733,196,260,0,0.2865,3264
20210614_154716_16978_1.jpg,1717,1791,250,342,0,0.1805,6808
20210618_151458_3059_3.jpg,1597,1797,16,168,0,0.5459,30400
20210618_151458_3059_3.jpg,1675,1880,32,200,0,0.4116,34440
20210618_151458_3059_3.jpg,1484,1661,19,149,0,0.2204,23010
20210618_151458_3059_3.jpg,49,260,15,142,0,0.1505,26797
20210618_151458_3059_3.jpg,1044,1354,41,177,0,0.128,42160
20210614_154716_6360_3.jpg,0,338,98,473,0,0.1232,126750
20210618_151458_6914_3.jpg,1540,1721,17,150,0,0.617,24073
20210618_151458_6914_3.jpg,1658,1883,44,197,0,0.3566,34425
20210618_151458_6914_3.jpg,551,1034,6,151,0,0.2518,70035
20210618_151458_6914_3.jpg,38,295,4,128,0,0.1253,31868
20210526_182313_3467_1.jpg,682,1633,0,857,0,0.1118,815007
20210614_154716_2718_1.jpg,0,30,0,33,0,0.9961,990
20210618_151458_4299_3.jpg,1543,1743,19,155,0,0.2783,27200
20210618_151458_4299_3.jpg,1078,1327,53,178,0,0.1462,31125
20210618_151458_4299_3.jpg,16,257,20,174,0,0.1142,37114
20210618_151458_4299_3.jpg,522,1039,8,152,0,0.1029,74448
20210614_154716_12419_1.jpg,1603,1828,59,333,0,0.6001,61650
20210614_154716_12419_1.jpg,1636,1920,118,542,1,0.1161,120416
20210526_165204_2653_1.jpg,165,1102,0,884,1,0.7491,828308
20210526_165204_2653_1.jpg,98,222,274,422,0,0.2994,18352
20210526_165204_2653_1.jpg,101,171,269,346,0,0.1155,5390
20210618_151458_309_3.jpg,1284,1475,184,342,0,0.1153,30178
20210618_151458_309_3.jpg,765,1438,34,481,0,0.1081,300831
20210618_151458_309_3.jpg,219,306,25,98,0,0.1073,6351
20210526_182313_1473_3.jpg,678,741,186,263,1,0.4727,4851
20210526_182313_4681_3.jpg,693,759,184,264,0,0.2067,5280
20210526_182313_11683_1.jpg,8,108,487,599,0,0.7935,11200
20210526_182313_11683_1.jpg,37,171,522,631,0,0.3283,14606
20210526_182313_11683_1.jpg,6,61,479,563,0,0.2448,4620
20210526_182313_11683_1.jpg,19,94,458,556,0,0.1179,7350
20210618_151458_7235_1.jpg,896,945,712,776,0,0.1468,3136
20210526_182313_4726_1.jpg,741,1773,0,797,0,0.1213,822504
20210618_151458_7518_1.jpg,1064,1419,8,120,0,0.3876,39760
20210526_182313_2028_3.jpg,680,763,181,268,0,0.4239,7221
20210526_170716_2069_3.jpg,1644,1785,27,185,0,0.1161,22278
20210618_151458_8186_3.jpg,1066,1272,144,307,0,0.3769,33578
20210618_151458_8186_3.jpg,1044,1230,220,406,1,0.2347,34596
20210526_163653_2166_1.jpg,823,948,656,742,0,0.1784,10750
20210526_163653_2166_1.jpg,880,989,656,738,0,0.1245,8938
20210614_154716_6158_3.jpg,11,196,131,315,1,0.2143,34040
20210614_154716_6158_3.jpg,0,299,29,345,1,0.1283,94484
20210526_182313_4427_1.jpg,836,1712,0,641,1,0.1091,561516
20210614_154716_15030_1.jpg,4,84,0,57,0,0.4285,4560
20210618_151458_8021_1.jpg,2,596,26,670,1,0.2468,382536
20210618_151458_8021_1.jpg,1057,1386,9,122,0,0.2006,37177
20210618_151458_8021_1.jpg,1756,1920,382,767,0,0.1341,63140
20210614_154716_15075_1.jpg,1509,1809,108,347,0,0.3551,71700
20210618_151458_17250_3.jpg,821,1386,11,240,0,0.1746,129385
20210614_154716_2850_3.jpg,1178,1766,165,554,0,0.2154,228732
20210614_154716_2850_3.jpg,1652,1808,293,451,0,0.1367,24648
20210526_182313_12508_1.jpg,134,215,381,463,0,0.8792,6642
20210526_182313_12508_1.jpg,1827,1901,207,282,0,0.654,5550
20210526_182313_12508_1.jpg,1576,1635,227,310,0,0.162,4897
20210526_182313_12508_1.jpg,269,432,547,712,0,0.104,26895
20210526_170716_2174_3.jpg,838,1236,45,281,0,0.1884,93928
20210526_163653_1587_3.jpg,482,974,155,702,0,0.1484,269124
20210614_154716_5376_3.jpg,12,346,50,479,0,0.2209,143286
20210526_165204_7485_1.jpg,1799,1909,1,68,0,0.3612,7370
20210526_165204_7485_1.jpg,930,1169,172,301,0,0.2273,30831
20210526_182313_1593_3.jpg,1558,1638,0,100,1,0.3251,8000
20210526_182313_1593_3.jpg,691,768,188,269,0,0.1467,6237
20210614_154716_2784_1.jpg,9,50,6,48,0,0.8904,1722
20210526_182313_3092_1.jpg,692,765,220,313,0,0.9762,6789
20210526_163653_10156_1.jpg,697,1426,54,738,1,0.1784,498636
20210614_154716_15544_1.jpg,2,30,2,33,0,0.7546,868
20210614_154716_15544_1.jpg,4,27,4,34,0,0.9978,690
20210526_170716_1146_3.jpg,11,41,17,50,0,0.3428,990
20210526_182313_5116_1.jpg,9,90,669,789,0,0.1134,9720
20210614_154716_8680_3.jpg,137,298,126,284,0,0.1089,25438
20210526_170716_2189_3.jpg,882,1193,56,218,1,0.2071,50382
20210618_151458_8066_3.jpg,23,229,18,166,0,0.151,30488
20210618_151458_8066_3.jpg,813,919,568,645,0,0.1175,8162
20210526_165204_4982_3.jpg,734,857,391,551,0,0.2469,19680
20210526_165204_4982_3.jpg,861,1256,41,290,0,0.1908,98355
20210614_154716_2817_1.jpg,620,697,471,579,0,0.4677,8316
20210618_151458_17034_3.jpg,1555,1712,16,141,0,0.7129,19625
20210618_151458_17034_3.jpg,1017,1388,33,201,0,0.4849,62328
20210618_151458_17034_3.jpg,1682,1882,41,201,0,0.3133,32000
20210618_151458_17034_3.jpg,1625,1816,30,165,0,0.237,25785
20210618_151458_17034_3.jpg,1471,1656,13,145,0,0.2052,24420
20210618_151458_17034_3.jpg,45,307,2,121,0,0.1722,31178
20210526_182313_4292_1.jpg,551,656,35,162,0,0.1425,13335
20210614_154716_12395_1.jpg,219,335,73,168,0,0.2153,11020
20210526_182313_3782_1.jpg,6,37,8,39,0,0.6552,961
20210526_165204_8820_3.jpg,128,179,116,169,0,0.2373,2703
20210526_182313_5071_3.jpg,688,740,187,254,0,0.1287,3484
20210526_182313_5071_3.jpg,670,763,192,294,0,0.1282,9486
20210614_154716_3400_1.jpg,1532,1840,136,346,0,0.1415,64680
20210526_182313_11997_3.jpg,456,1179,36,669,0,0.1345,457659
20210526_165204_2122_1.jpg,394,1145,18,810,1,0.3064,594792
20210614_154716_12094_1.jpg,1257,1342,450,538,0,0.2273,7480
20210614_154716_12094_1.jpg,1113,1365,0,102,0,0.1778,25704
20210614_154716_12094_1.jpg,1796,1917,160,283,0,0.1052,14883
20210526_165204_1685_1.jpg,507,1243,18,759,1,0.1408,545376
20210614_154716_12189_1.jpg,1543,1876,71,392,1,0.4239,106893
20210614_154716_12189_1.jpg,1795,1895,177,292,0,0.3066,11500
20210614_154716_6299_3.jpg,153,298,12,81,0,0.2614,10005
20210614_154716_6299_3.jpg,1742,1823,47,134,0,0.1325,7047
20210614_154716_6299_3.jpg,25,214,125,314,1,0.1005,35721
20210526_165204_7288_1.jpg,652,728,255,357,0,0.3128,7752
20210618_151458_8202_3.jpg,1698,1912,148,329,1,0.4399,38734
20210526_163653_2633_1.jpg,489,567,434,527,0,0.9177,7254
20210526_163653_2633_1.jpg,500,670,381,574,0,0.3535,32810
20210526_163653_2633_1.jpg,678,749,426,507,0,0.1534,5751
20210614_154716_11696_1.jpg,1543,1617,6,81,0,0.6997,5550
20210614_154716_11696_1.jpg,1703,1881,19,190,0,0.1399,30438
20210614_154716_11696_1.jpg,804,961,8,63,0,0.1386,8635
20210614_154716_11696_1.jpg,1655,1861,140,276,0,0.1163,28016
20210614_154716_12174_1.jpg,1802,1901,166,268,0,0.2632,10098
20210614_154716_12174_1.jpg,9,108,164,272,0,0.1455,10692
20210526_182313_5540_3.jpg,682,738,191,261,1,0.2082,3920
20210526_182313_5191_3.jpg,687,749,181,259,1,0.1901,4836
20210526_182313_5191_1.jpg,1718,1756,7,47,0,0.5617,1520
20210526_182313_5191_1.jpg,711,1641,17,652,1,0.1169,590550
20210614_154716_11696_3.jpg,4,106,162,249,0,0.2422,8874
20210614_154716_11696_3.jpg,601,908,199,426,0,0.2024,69689
20210614_154716_11696_3.jpg,17,144,145,286,1,0.1421,17907
20210614_154716_12174_3.jpg,564,842,185,413,0,0.2832,63384
20210614_154716_12174_3.jpg,1117,1628,210,511,0,0.2029,153811
